seed,round_no,strategy,game_no,num1,num2,num3,num4,num5,num6,match_count,has_bonus,prize
11,1010,ensemble,5,3,5,22,26,36,42,1,1,꽝
11,1011,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1011,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1011,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1011,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1011,ensemble,5,3,5,10,26,38,42,2,1,꽝
11,1012,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1012,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1012,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1012,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1012,ensemble,5,3,5,14,22,28,42,1,1,꽝
11,1013,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1013,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1013,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1013,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1013,ensemble,5,2,3,14,28,32,33,0,1,꽝
11,1014,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1014,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1014,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1014,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1014,ensemble,5,2,3,14,28,32,33,2,0,꽝
11,1015,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1015,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1015,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1015,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1015,ensemble,5,2,6,10,32,39,43,0,0,꽝
11,1016,ensemble,1,4,6,17,24,28,43,1,0,꽝
11,1016,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1016,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1016,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1016,ensemble,5,2,7,28,32,42,43,2,0,꽝
11,1017,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1017,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1017,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1017,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1017,ensemble,5,2,6,10,13,32,43,0,1,꽝
11,1018,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1018,ensemble,2,10,16,22,25,37,45,3,0,5등
11,1018,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1018,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1018,ensemble,5,2,6,10,19,32,39,1,0,꽝
11,1019,ensemble,1,4,6,17,24,28,43,2,1,꽝
11,1019,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1019,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1019,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1019,ensemble,5,2,6,10,17,32,39,2,1,꽝
11,1020,ensemble,1,4,6,17,24,28,43,0,1,꽝
11,1020,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1020,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1020,ensemble,4,29,30,33,36,38,45,3,0,5등
11,1020,ensemble,5,6,7,10,24,32,43,0,1,꽝
11,1021,ensemble,1,4,6,17,24,28,43,2,0,꽝
11,1021,ensemble,2,10,16,22,25,37,45,1,1,꽝
11,1021,ensemble,3,4,7,15,16,31,43,1,1,꽝
11,1021,ensemble,4,29,30,33,36,38,45,2,0,꽝
11,1021,ensemble,5,6,7,10,16,32,43,0,1,꽝
11,1022,ensemble,1,4,6,17,24,28,43,1,1,꽝
11,1022,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1022,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1022,ensemble,4,29,30,33,36,38,45,2,0,꽝
11,1022,ensemble,5,6,7,10,16,32,43,1,0,꽝
11,1023,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1023,ensemble,2,10,16,22,25,37,45,2,1,꽝
11,1023,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1023,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1023,ensemble,5,2,7,10,16,32,43,2,0,꽝
11,1024,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1024,ensemble,2,10,16,22,25,37,45,1,1,꽝
11,1024,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1024,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1024,ensemble,5,2,7,32,36,43,44,1,0,꽝
11,1025,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1025,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1025,ensemble,3,4,7,15,16,31,43,0,1,꽝
11,1025,ensemble,4,29,30,33,36,38,45,2,0,꽝
11,1025,ensemble,5,2,7,8,32,36,43,1,1,꽝
11,1026,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1026,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1026,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1026,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1026,ensemble,5,2,7,32,36,40,43,1,0,꽝
11,1027,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1027,ensemble,2,10,16,22,25,37,45,2,0,꽝
11,1027,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1027,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1027,ensemble,5,2,7,26,28,36,43,0,0,꽝
11,1028,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1028,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1028,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1028,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1028,ensemble,5,2,7,21,23,36,43,1,1,꽝
11,1029,ensemble,1,4,6,17,24,28,43,0,1,꽝
11,1029,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1029,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1029,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1029,ensemble,5,2,21,23,36,40,43,0,0,꽝
11,1030,ensemble,1,4,6,17,24,29,43,3,0,5등
11,1030,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1030,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1030,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1030,ensemble,5,2,21,23,36,40,43,1,0,꽝
11,1031,ensemble,1,4,6,17,24,28,43,1,0,꽝
11,1031,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1031,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1031,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1031,ensemble,5,19,26,28,36,40,43,1,1,꽝
11,1032,ensemble,1,4,6,17,24,29,43,1,0,꽝
11,1032,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1032,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1032,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1032,ensemble,5,3,15,23,26,40,43,0,0,꽝
11,1033,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1033,ensemble,2,10,16,22,25,37,45,0,1,꽝
11,1033,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1033,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1033,ensemble,5,3,15,26,28,40,43,2,0,꽝
11,1034,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1034,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1034,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1034,ensemble,4,29,30,33,36,38,45,2,0,꽝
11,1034,ensemble,5,4,21,26,34,40,43,2,0,꽝
11,1035,ensemble,1,4,6,17,24,29,43,0,0,꽝
11,1035,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1035,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1035,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1035,ensemble,5,4,10,21,28,34,43,1,0,꽝
11,1036,ensemble,1,4,6,17,24,29,43,0,0,꽝
11,1036,ensemble,2,10,16,22,25,37,45,2,0,꽝
11,1036,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1036,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1036,ensemble,5,4,10,13,21,28,43,0,0,꽝
11,1037,ensemble,1,4,6,17,24,29,43,0,0,꽝
11,1037,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1037,ensemble,3,4,7,15,16,31,43,1,1,꽝
11,1037,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1037,ensemble,5,4,10,21,28,30,43,0,0,꽝
11,1038,ensemble,1,4,6,17,24,28,43,1,0,꽝
11,1038,ensemble,2,10,16,22,25,37,45,2,0,꽝
11,1038,ensemble,3,4,7,15,16,31,43,2,0,꽝
11,1038,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1038,ensemble,5,4,8,10,23,28,43,0,0,꽝
11,1039,ensemble,1,4,6,17,24,28,43,1,0,꽝
11,1039,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1039,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1039,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1039,ensemble,5,4,10,13,21,23,43,0,0,꽝
11,1040,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1040,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1040,ensemble,3,4,7,15,16,31,43,2,0,꽝
11,1040,ensemble,4,29,30,33,36,38,45,2,0,꽝
11,1040,ensemble,5,4,8,10,21,28,43,1,0,꽝
11,1041,ensemble,1,4,6,17,24,29,43,2,0,꽝
11,1041,ensemble,2,10,16,22,25,37,45,0,1,꽝
11,1041,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1041,ensemble,4,29,30,33,36,38,45,0,1,꽝
11,1041,ensemble,5,4,10,11,21,23,43,1,0,꽝
11,1042,ensemble,1,4,6,17,24,28,43,1,1,꽝
11,1042,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1042,ensemble,3,4,7,15,16,31,43,2,1,꽝
11,1042,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1042,ensemble,5,4,10,21,28,30,43,1,1,꽝
11,1043,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1043,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1043,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1043,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1043,ensemble,5,4,10,13,21,28,30,0,0,꽝
11,1044,ensemble,1,4,6,17,24,28,43,2,1,꽝
11,1044,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1044,ensemble,3,4,7,15,16,31,43,0,1,꽝
11,1044,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1044,ensemble,5,4,10,13,21,28,30,1,1,꽝
11,1045,ensemble,1,4,6,17,24,28,43,1,0,꽝
11,1045,ensemble,2,10,16,22,25,37,45,0,1,꽝
11,1045,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1045,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1045,ensemble,5,4,10,13,21,25,30,1,0,꽝
11,1046,ensemble,1,4,6,17,24,28,43,0,1,꽝
11,1046,ensemble,2,10,16,22,25,37,45,2,0,꽝
11,1046,ensemble,3,4,7,15,16,31,43,2,0,꽝
11,1046,ensemble,4,29,30,33,36,38,45,2,0,꽝
11,1046,ensemble,5,1,4,10,13,25,30,1,0,꽝
11,1047,ensemble,1,4,6,17,24,29,43,0,0,꽝
11,1047,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1047,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1047,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1047,ensemble,5,1,4,10,13,30,32,0,1,꽝
11,1048,ensemble,1,4,6,17,24,29,43,2,0,꽝
11,1048,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1048,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1048,ensemble,4,29,30,33,36,38,45,0,1,꽝
11,1048,ensemble,5,1,4,10,13,30,45,0,1,꽝
11,1049,ensemble,1,4,6,17,24,28,43,0,1,꽝
11,1049,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1049,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1049,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1049,ensemble,5,1,4,10,13,30,38,1,0,꽝
11,1050,ensemble,1,4,6,17,24,28,43,2,1,꽝
11,1050,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1050,ensemble,3,4,7,15,16,31,43,2,0,꽝
11,1050,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1050,ensemble,5,1,4,10,30,38,45,1,0,꽝
11,1051,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1051,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1051,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1051,ensemble,4,29,30,33,36,38,45,2,0,꽝
11,1051,ensemble,5,1,4,10,27,30,45,1,0,꽝
11,1052,ensemble,1,4,6,17,24,28,43,1,0,꽝
11,1052,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1052,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1052,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1052,ensemble,5,1,4,10,24,27,45,1,1,꽝
11,1053,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1053,ensemble,2,10,16,22,25,37,45,2,0,꽝
11,1053,ensemble,3,4,7,15,16,31,43,0,1,꽝
11,1053,ensemble,4,29,30,33,36,38,45,3,0,5등
11,1053,ensemble,5,1,4,10,11,24,45,1,0,꽝
11,1054,ensemble,1,4,6,17,24,28,43,1,0,꽝
11,1054,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1054,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1054,ensemble,4,29,30,33,36,38,45,2,1,꽝
11,1054,ensemble,5,1,4,10,11,23,24,0,0,꽝
11,1055,ensemble,1,4,6,17,24,28,43,1,0,꽝
11,1055,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1055,ensemble,3,4,7,15,16,31,43,2,1,꽝
11,1055,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1055,ensemble,5,1,4,10,11,23,24,1,0,꽝
11,1056,ensemble,1,4,6,17,23,28,43,0,0,꽝
11,1056,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1056,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1056,ensemble,4,29,30,33,36,38,45,2,1,꽝
11,1056,ensemble,5,1,8,10,11,23,24,1,0,꽝
11,1057,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1057,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1057,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1057,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1057,ensemble,5,1,8,10,18,23,41,1,0,꽝
11,1058,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1058,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1058,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1058,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1058,ensemble,5,1,9,10,18,23,37,1,0,꽝
11,1059,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1059,ensemble,2,10,16,22,25,37,45,3,0,5등
11,1059,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1059,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1059,ensemble,5,1,9,10,18,41,42,1,0,꽝
11,1060,ensemble,1,4,6,17,24,28,43,1,0,꽝
11,1060,ensemble,2,10,16,22,25,37,45,2,0,꽝
11,1060,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1060,ensemble,4,29,30,33,36,38,45,3,1,5등
11,1060,ensemble,5,1,9,15,18,41,42,0,0,꽝
11,1061,ensemble,1,4,6,17,24,28,43,2,0,꽝
11,1061,ensemble,2,10,16,22,25,37,45,2,0,꽝
11,1061,ensemble,3,4,7,15,16,31,43,1,1,꽝
11,1061,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1061,ensemble,5,1,9,15,18,41,44,0,1,꽝
11,1062,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1062,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1062,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1062,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1062,ensemble,5,1,9,15,18,41,42,1,0,꽝
11,1063,ensemble,1,4,6,17,24,29,43,2,0,꽝
11,1063,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1063,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1063,ensemble,4,29,30,33,36,38,45,1,1,꽝
11,1063,ensemble,5,1,9,15,18,39,42,0,0,꽝
11,1064,ensemble,1,4,6,17,24,28,43,1,0,꽝
11,1064,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1064,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1064,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1064,ensemble,5,1,9,15,18,39,42,2,0,꽝
11,1065,ensemble,1,4,6,17,24,28,43,0,1,꽝
11,1065,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1065,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1065,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1065,ensemble,5,1,2,15,16,42,44,0,0,꽝
11,1066,ensemble,1,4,6,17,24,28,43,1,0,꽝
11,1066,ensemble,2,10,16,22,25,37,45,1,1,꽝
11,1066,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1066,ensemble,4,29,30,33,36,38,45,0,1,꽝
11,1066,ensemble,5,1,2,15,16,42,44,1,0,꽝
11,1067,ensemble,1,4,6,17,24,28,43,1,0,꽝
11,1067,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1067,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1067,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1067,ensemble,5,1,2,15,39,42,44,0,0,꽝
11,1068,ensemble,1,4,6,17,24,28,43,1,0,꽝
11,1068,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1068,ensemble,3,4,7,15,16,31,43,2,0,꽝
11,1068,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1068,ensemble,5,1,2,15,39,42,44,0,0,꽝
11,1069,ensemble,1,4,6,17,24,28,43,1,0,꽝
11,1069,ensemble,2,10,16,22,25,37,45,2,0,꽝
11,1069,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1069,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1069,ensemble,5,1,2,15,39,42,44,1,1,꽝
11,1070,ensemble,1,4,6,17,24,28,43,1,0,꽝
11,1070,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1070,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1070,ensemble,4,29,30,33,36,38,45,1,1,꽝
11,1070,ensemble,5,2,15,29,39,42,44,0,0,꽝
11,1071,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1071,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1071,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1071,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1071,ensemble,5,2,15,29,39,42,44,1,1,꽝
11,1072,ensemble,1,4,6,17,24,28,43,1,0,꽝
11,1072,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1072,ensemble,3,4,7,15,16,31,43,2,0,꽝
11,1072,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1072,ensemble,5,5,15,17,29,42,44,0,0,꽝
11,1073,ensemble,1,4,6,17,24,28,43,2,0,꽝
11,1073,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1073,ensemble,3,4,7,15,16,31,43,0,1,꽝
11,1073,ensemble,4,29,30,33,36,38,45,2,0,꽝
11,1073,ensemble,5,5,15,29,39,42,44,0,1,꽝
11,1074,ensemble,1,4,6,17,24,28,43,2,0,꽝
11,1074,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1074,ensemble,3,4,7,15,16,31,43,0,1,꽝
11,1074,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1074,ensemble,5,5,12,17,39,42,44,0,0,꽝
11,1075,ensemble,1,4,6,17,24,28,43,1,0,꽝
11,1075,ensemble,2,10,16,22,25,37,45,1,1,꽝
11,1075,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1075,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1075,ensemble,5,5,15,17,39,42,44,1,0,꽝
11,1076,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1076,ensemble,2,10,16,22,25,37,45,1,1,꽝
11,1076,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1076,ensemble,4,29,30,33,36,38,45,2,0,꽝
11,1076,ensemble,5,5,12,17,29,39,42,0,0,꽝
11,1077,ensemble,1,4,6,17,24,28,43,3,0,5등
11,1077,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1077,ensemble,3,4,7,15,16,31,43,2,0,꽝
11,1077,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1077,ensemble,5,5,8,12,17,29,42,2,0,꽝
11,1078,ensemble,1,4,6,17,24,28,43,1,1,꽝
11,1078,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1078,ensemble,3,4,7,15,16,31,43,0,1,꽝
11,1078,ensemble,4,29,30,33,36,38,45,2,0,꽝
11,1078,ensemble,5,5,12,13,25,29,42,0,0,꽝
11,1079,ensemble,1,4,6,17,24,28,43,2,1,꽝
11,1079,ensemble,2,10,16,22,25,37,45,2,0,꽝
11,1079,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1079,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1079,ensemble,5,5,12,13,25,29,42,0,0,꽝
11,1080,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1080,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1080,ensemble,3,4,7,15,16,31,43,2,0,꽝
11,1080,ensemble,4,29,30,33,36,38,45,1,1,꽝
11,1080,ensemble,5,5,12,13,25,29,42,1,0,꽝
11,1081,ensemble,1,4,6,17,24,28,43,1,1,꽝
11,1081,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1081,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1081,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1081,ensemble,5,5,12,15,25,29,42,0,0,꽝
11,1082,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1082,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1082,ensemble,3,4,7,15,16,31,43,0,1,꽝
11,1082,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1082,ensemble,5,5,12,15,25,29,42,1,0,꽝
11,1083,ensemble,1,4,6,17,24,28,43,0,1,꽝
11,1083,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1083,ensemble,3,4,7,15,16,31,43,2,0,꽝
11,1083,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1083,ensemble,5,5,12,15,22,25,39,2,0,꽝
11,1084,ensemble,1,4,6,17,23,28,43,0,0,꽝
11,1084,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1084,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1084,ensemble,4,29,30,33,36,38,45,2,0,꽝
11,1084,ensemble,5,2,5,12,25,29,39,2,1,꽝
11,1085,ensemble,1,4,6,17,24,28,43,2,0,꽝
11,1085,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1085,ensemble,3,4,7,15,16,31,43,2,0,꽝
11,1085,ensemble,4,29,30,33,36,38,45,1,1,꽝
11,1085,ensemble,5,2,5,19,20,25,39,0,0,꽝
11,1086,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1086,ensemble,2,10,16,22,25,37,45,2,1,꽝
11,1086,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1086,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1086,ensemble,5,2,5,19,20,25,39,1,0,꽝
11,1087,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1087,ensemble,2,10,16,22,25,37,45,0,1,꽝
11,1087,ensemble,3,4,7,15,16,31,43,0,1,꽝
11,1087,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1087,ensemble,5,2,5,19,28,39,41,0,0,꽝
11,1088,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1088,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1088,ensemble,3,4,7,15,16,31,43,0,1,꽝
11,1088,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1088,ensemble,5,2,5,19,28,39,41,1,0,꽝
11,1089,ensemble,1,4,6,17,24,28,43,2,0,꽝
11,1089,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1089,ensemble,3,4,7,15,16,31,43,3,0,5등
11,1089,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1089,ensemble,5,2,5,19,20,28,41,0,0,꽝
11,1090,ensemble,1,4,6,17,24,28,43,0,0,꽝
11,1090,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1090,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1090,ensemble,4,29,30,33,36,38,45,2,0,꽝
11,1090,ensemble,5,2,5,19,20,28,41,1,0,꽝
11,1091,ensemble,1,4,6,17,24,28,43,3,0,5등
11,1091,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1091,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1091,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1091,ensemble,5,2,5,10,20,28,41,2,0,꽝
11,1092,ensemble,1,4,6,17,23,28,43,0,0,꽝
11,1092,ensemble,2,10,16,22,25,37,45,1,1,꽝
11,1092,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1092,ensemble,4,29,30,33,36,38,45,2,0,꽝
11,1092,ensemble,5,2,5,10,26,32,41,1,0,꽝
11,1093,ensemble,1,4,6,17,23,28,43,2,0,꽝
11,1093,ensemble,2,10,16,22,25,37,45,2,0,꽝
11,1093,ensemble,3,4,7,15,16,31,43,1,0,꽝
11,1093,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1093,ensemble,5,2,5,10,15,32,41,1,0,꽝
11,1094,ensemble,1,4,6,17,23,28,43,1,0,꽝
11,1094,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1094,ensemble,3,4,7,15,16,31,43,2,0,꽝
11,1094,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1094,ensemble,5,2,5,15,25,32,41,1,1,꽝
11,1095,ensemble,1,4,6,17,23,28,43,1,0,꽝
11,1095,ensemble,2,10,16,22,25,37,45,0,0,꽝
11,1095,ensemble,3,4,7,15,16,31,43,0,0,꽝
11,1095,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1095,ensemble,5,1,2,5,9,32,41,0,0,꽝
11,1096,ensemble,1,4,6,17,24,28,43,1,0,꽝
11,1096,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1096,ensemble,3,4,7,15,16,31,43,2,0,꽝
11,1096,ensemble,4,29,30,33,36,38,45,0,0,꽝
11,1096,ensemble,5,1,2,3,5,9,41,1,0,꽝
11,1097,ensemble,1,4,6,17,23,28,43,0,1,꽝
11,1097,ensemble,2,10,16,22,25,37,45,1,0,꽝
11,1097,ensemble,3,4,7,15,16,31,43,0,1,꽝
11,1097,ensemble,4,29,30,33,36,38,45,1,0,꽝
11,1097,ensemble,5,2,3,5,9,32,41,0,0,꽝
